Event	ID	Name			Wwise Object Path	Notes
	365331358	AmbienceMain			\Ambience\AmbienceMain	
	506989395	MusicDron			\MusicEvents\MusicDron	
	556785088	Logo			\Logo\Logo	
	779278001	Death			\UI and Event\Death	
	900571619	SteamPipe			\Obstacles\SteamPipe	
	1269172605	TestAudio			\Default Work Unit\TestAudio	
	1432588725	Select			\UI and Event\Select	
	1805963995	PitFall			\PlayerCharacter\PitFall	
	1942692385	Dash			\PlayerCharacter\Movement\Dash	
	2385628199	FootstepR			\PlayerCharacter\Movement\Footsteps\FootstepR	
	2385628217	FootstepL			\PlayerCharacter\Movement\Footsteps\FootstepL	
	2404675871	DashUncool			\PlayerCharacter\Movement\DashUncool	
	2767591232	SpeedWhoosh			\PlayerCharacter\Movement\SpeedWhoosh	
	2886188696	FootStepLoopPlaceholder			\PlayerCharacter\Movement\FootStepLoopPlaceholder	
	3015288684	PipeHit			\Obstacles\PipeHit	
	3686556480	Slide			\PlayerCharacter\Movement\Slide	
	3831688773	PlayerHit			\PlayerCharacter\PlayerHit	
	3978245845	PickUp			\UI and Event\PickUp	
	4149105284	Jumppad			\PlayerCharacter\Movement\Jumppad	
	4195921398	MusicTest			\MusicEvents\MusicTest	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1493153371	PlayerSpeed			\Default Work Unit\PlayerSpeed	
	2480792759	InCalmZone			\Default Work Unit\Music\InCalmZone	
	3353550816	DistanceToObstacle			\Default Work Unit\DistanceToObstacle	
	3374585465	InMenu			\Default Work Unit\InMenu	
	3861168114	JumpPassTest			\Default Work Unit\JumpPassTest	
	3899915506	PlayerOnSlope			\Default Work Unit\PlayerOnSlope	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	51958291	CricketsLFO_01			\Default Work Unit\CricketsLFO_01	
	391208523	CricketsLFO_02			\Default Work Unit\CricketsLFO_02	
	720429667	TimeMaybe			\Default Work Unit\TimeMaybe	

Effect plug-ins	ID	Name	Type				Notes
	743025809	Grunt_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Grunt_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\Grunts\Grunt_03		42685
	757000106	MouthWind_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\MouthWind_03_943146C4.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\WindBlend\MouthWind_03		2100162
	769073162	PipeRattle_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_03_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_03		140860
	771999153	Grunt_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Grunt_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\Grunts\Grunt_04		42128
	775343429	FluteAmb_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FluteAmb_04_8850A93A.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\Flutes\FluteAmb_04		812087
	799040413	CooldownOver_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\CooldownOver_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashUncool\DashUncool\CooldownOver_01		58618
	831092031	PipeRattle_07	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_07_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_07		120269
	834897999	NewIntenseBeat1	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewIntenseBeat1_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsIntenser\NewIntenseBeat1\NewIntenseBeat1		979981
	836164005	FootRattle_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_02		15480
	841951638	pickupTone_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_06_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_06		25103
	858333934	VentHit_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_03_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_03		116407
	861130625	NewCalmBeat2	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewCalmBeat2_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsIntense\NewCalmBeat2\NewCalmBeat2		929737
	865403475	Radiate_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_06_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_06		52150
	867659479	pickupTone_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_01		23969
	877401360	pickupTone_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_03		22182
	881954957	DashSwirl_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirl_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl\DashSwirl_01		40292
	890714625	NewIntroBeat	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewIntroBeat_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsStart\NewIntroBeat\NewIntroBeat		435502
	905546332	PipeRattle_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_02_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_02		135405
	908114478	FootRattle_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_03		16067
	946976637	plantDead	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\plantDead_8850A93A.wem		\Actor-Mixer Hierarchy\Default Work Unit\plantDead		54976
	947768029	VentHit_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_04_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_04		115889
	949392818	FootStep_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_03		14775
	961476253	VentHit_07	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_07_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_07		113694
	972298806	Grunt_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Grunt_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\Grunts\Grunt_02		46485
	992243382	DashPipe_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashPipe_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashPipe\DashPipe_03		30050
	1004127604	DashRattle_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashRattle_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashRattle\DashRattle_03		31397
	1022102426	NewIntenseBeat2	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewIntenseBeat2_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsIntenser\NewIntenseBeat2\NewIntenseBeat2		981284
	1039658552	DashWhooshPlaceholder	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashWhooshPlaceholder_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashWhooshPlaceholder		20297
	1048413976	FootRattle_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_01		18334
	1049903775	FootStep_13	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_13_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_13		16716
	1059597349	Craxy	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Craxy_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\SYNNTH\Craxy\Craxy		1042027
	1065397013	VentHit_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_01_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_01		96165

